order_id,order_date,ship_date,customer_id,product_id,quantity,unit_price,discount_pct,region,state,channel
O303228,2025-11-09,2025-11-13,C10202,P20134,1,693.98,0.0,Midwest,WI,In-Store
O303229,2023-02-10,2023-02-12,C10034,P20123,1,650.95,0.0,Midwest,IN,In-Store
O303230,2025-01-01,2025-01-05,C10265,P20059,1,509.8,0.0,South,FL,Partner
O303231,2024-04-27,2024-05-04,C10123,P20174,3,266.56,0.0,South,TN,In-Store
O303232,2023-12-21,2023-12-28,C10227,P20011,8,438.8,0.0,Southwest,AZ,Online
O303233,2024-07-14,2024-07-18,C10018,P20156,6,91.39,0.1,Midwest,OH,In-Store
O303234,2024-09-21,2024-09-25,C10086,P20034,5,411.78,0.0,Northeast,NY,In-Store
O303235,2024-09-17,2024-09-24,C10078,P20105,5,480.19,0.1,West,NV,In-Store
O303236,2023-06-04,2023-06-11,C10124,P20081,8,530.27,0.0,South,FL,Online
O303237,2024-07-15,2024-07-18,C10077,P20044,5,188.86,0.1,South,GA,Online
O303238,2024-04-27,2024-05-01,C10212,P20150,9,251.3,0.05,Northeast,MA,Online
O303239,2025-06-15,2025-06-19,C10301,P20077,5,567.53,0.05,West,OR,In-Store
O303240,2025-07-24,2025-07-26,C10268,P20088,3,135.17,0.15,Southwest,AZ,Online
O303241,2023-05-11,2023-05-13,C10012,P20095,10,106.78,0.0,Midwest,IL,Online
O303242,2025-04-01,2025-04-04,C10393,P20128,3,446.66,0.0,South,FL,Online
O303243,2025-11-25,2025-11-27,C10124,P20183,2,634.44,0.0,South,FL,Partner
O303244,2023-04-28,2023-05-04,C10434,P20085,4,444.8,0.1,South,NC,Online
O303245,2025-10-30,2025-11-04,C10126,P20108,2,370.95,0.1,South,FL,Online
O303246,2025-07-13,2025-07-16,C10317,P20169,1,193.96,0.2,South,FL,In-Store
O303247,2024-07-24,2024-07-30,C10010,P20136,2,365.55,0.0,Northeast,MA,Online
O303248,2024-11-13,2024-11-17,C10117,P20187,5,62.96,0.0,West,CA,Online
O303249,2024-04-20,2024-04-27,C10116,P20094,8,592.96,0.0,South,GA,Partner
O303250,2023-09-10,2023-09-14,C10054,P20169,7,169.87,0.0,Northeast,NJ,In-Store
O303251,2023-06-24,2023-06-29,C10145,P20014,1,274.31,0.05,Midwest,IN,Partner
O303252,2023-06-29,2023-07-02,C10448,P20152,5,83.6,0.1,South,TN,In-Store
O303253,2023-01-10,2023-01-11,C10018,P20110,1,147.48,0.1,Midwest,OH,Online
O303254,2023-05-10,2023-05-11,C10341,P20024,4,223.19,0.2,Midwest,MI,Online
O303255,2023-11-11,2023-11-16,C10456,P20051,1,584.55,0.05,Midwest,IL,In-Store
O303256,2023-01-12,2023-01-19,C10306,P20166,10,136.02,0.0,Northeast,NJ,Online
O303257,2023-02-24,2023-02-27,C10113,P20139,3,469.95,0.0,Midwest,WI,Online
O303258,2025-07-25,2025-07-29,C10231,P20157,4,19.36,0.05,Midwest,IN,In-Store
O303259,2023-03-07,2023-03-09,C10212,P20048,2,205.14,0.0,Northeast,MA,Online
O303260,2025-01-17,2025-01-22,C10125,P20148,9,311.15,0.1,Northeast,NY,Online
O303261,2024-12-25,2024-12-26,C10498,P20077,9,549.14,0.0,Northeast,PA,Online
O303262,2024-09-13,2024-09-15,C10464,P20047,9,430.04,0.1,Northeast,NY,In-Store
O303263,2024-12-30,2024-12-31,C10288,P20118,10,152.39,0.0,Midwest,IL,In-Store
O303264,2025-07-14,2025-07-20,C10445,P20031,8,211.21,0.0,South,TN,In-Store
O303265,2024-03-10,2024-03-17,C10083,P20086,4,470.81,0.0,Northeast,PA,In-Store
O303266,2024-07-02,2024-07-05,C10428,P20162,8,379.62,0.0,Southwest,CO,In-Store
O303267,2024-10-14,2024-10-19,C10325,P20189,9,358.16,0.0,Northeast,MA,Online
O303268,2025-09-26,2025-10-03,C10352,P20004,7,107.13,0.0,Northeast,CT,In-Store
O303269,2025-05-24,2025-05-30,C10010,P20159,6,70.69,0.0,Northeast,MA,In-Store
O303270,2023-05-01,2023-05-07,C10405,P20063,5,499.68,0.0,West,WA,Online
O303271,2025-02-10,2025-02-15,C10058,P20020,1,443.17,0.1,West,CA,Online
O303272,2023-03-17,2023-03-20,C10157,P20079,6,234.51,0.0,Northeast,PA,Online
O303273,2023-01-18,2023-01-25,C10474,P20114,6,28.22,0.2,Midwest,MI,In-Store
O303274,2023-09-25,2023-09-30,C10230,P20184,7,96.17,0.05,Northeast,NJ,Online
O303275,2023-05-12,2023-05-18,C10443,P20062,1,409.95,0.1,South,TX,In-Store
O303276,2025-10-29,2025-11-03,C10272,P20118,1,159.38,0.0,West,NV,In-Store
O303277,2025-01-04,2025-01-10,C10423,P20032,5,468.83,0.0,Midwest,MI,Online
O303278,2023-05-06,2023-05-12,C10191,P20174,9,287.37,0.05,Midwest,OH,Online
O303279,2025-12-23,2025-12-27,C10263,P20069,4,748.56,0.05,West,WA,In-Store
O303280,2023-06-30,2023-07-04,C10347,P20177,2,25.78,0.1,Southwest,UT,Online
O303281,2023-03-18,2023-03-22,C10279,P20039,9,188.57,0.0,South,TN,Partner
O303282,2023-12-12,2023-12-14,C10379,P20025,2,87.99,0.0,West,OR,In-Store
O303283,2024-05-07,2024-05-09,C10274,P20189,4,365.03,0.0,West,OR,Online
O303284,2025-07-19,2025-07-26,C10391,P20126,7,157.04,0.0,Southwest,CO,In-Store
O303285,2024-10-25,2024-10-28,C10020,P20143,5,703.94,0.0,Midwest,OH,Online
O303286,2025-05-02,2025-05-04,C10143,P20197,2,412.13,0.0,South,TN,Online
O303287,2023-01-20,2023-01-21,C10130,P20066,1,220.78,0.0,Northeast,MA,In-Store
O303288,2024-01-01,2024-01-07,C10021,P20035,9,317.8,0.1,West,NV,Online
O303289,2023-11-21,2023-11-26,C10367,P20196,6,211.49,0.0,West,OR,Online
O303290,2023-11-25,2023-12-02,C10267,P20063,10,523.41,0.0,Northeast,NJ,Partner
O303291,2024-12-15,2024-12-19,C10441,P20081,10,508.88,0.05,Midwest,OH,Online
O303292,2023-09-25,2023-09-30,C10348,P20030,10,163.51,0.0,Southwest,AZ,Online
O303293,2024-09-15,2024-09-18,C10492,P20054,6,496.11,0.15,Northeast,PA,In-Store
O303294,2024-07-27,2024-07-29,C10287,P20066,2,206.87,0.15,South,NC,In-Store
O303295,2025-10-06,2025-10-13,C10140,P20176,4,61.4,0.05,Southwest,UT,In-Store
O303296,2025-06-04,2025-06-11,C10127,P20196,1,216.5,0.0,Northeast,CT,Online
O303297,2023-04-25,2023-04-30,C10021,P20050,10,342.71,0.05,West,NV,Online
O303298,2024-02-24,2024-03-02,C10353,P20091,8,639.9,0.0,Midwest,OH,In-Store
O303299,2025-05-20,2025-05-25,C10190,P20107,2,155.07,0.0,Northeast,NJ,In-Store
O303300,2024-06-21,2024-06-24,C10398,P20109,4,410.05,0.0,Northeast,CT,Online
O303301,2024-08-23,2024-08-30,C10306,P20047,2,483.09,0.0,Northeast,NJ,Online
O303302,2025-09-19,2025-09-26,C10066,P20047,2,445.31,0.1,West,CA,Online
O303303,2024-02-06,2024-02-13,C10048,P20044,3,190.91,0.0,Midwest,MI,Online
O303304,2024-05-18,2024-05-23,C10446,P20138,7,497.63,0.15,Northeast,CT,In-Store
O303305,2025-06-28,2025-07-02,C10029,P20050,6,374.82,0.0,South,GA,In-Store
O303306,2024-06-19,2024-06-25,C10071,P20193,10,489.42,0.0,Northeast,CT,Online
O303307,2024-09-22,2024-09-26,C10200,P20182,1,651.76,0.05,Northeast,PA,Partner
O303308,2025-12-27,2026-01-01,C10414,P20095,1,118.55,0.0,Southwest,NM,Online
O303309,2023-08-02,2023-08-07,C10092,P20125,5,28.26,0.0,Northeast,NJ,Partner
O303310,2024-10-01,2024-10-03,C10291,P20193,8,469.75,0.0,Northeast,NJ,Online
O303311,2024-12-03,2024-12-07,C10411,P20173,2,561.6,0.05,Southwest,UT,In-Store
O303312,2025-09-19,2025-09-22,C10192,P20115,3,411.18,0.05,Midwest,WI,Online
O303313,2024-08-03,2024-08-05,C10395,P20101,9,552.03,0.1,West,NV,In-Store
O303314,2024-11-06,2024-11-10,C10202,P20047,1,446.29,0.15,Midwest,WI,In-Store
O303315,2025-01-16,2025-01-19,C10296,P20010,1,620.38,0.1,Southwest,AZ,Online
O303316,2023-01-25,2023-01-26,C10433,P20145,9,337.78,0.0,Northeast,NJ,Online
O303317,2024-06-21,2024-06-24,C10147,P20102,9,178.59,0.1,Midwest,IL,Online
O303318,2025-06-11,2025-06-16,C10136,P20177,5,23.6,0.0,West,CA,Online
O303319,2025-07-19,2025-07-26,C10479,P20000,3,245.91,0.15,Southwest,UT,In-Store
O303320,2024-09-14,2024-09-18,C10456,P20188,8,250.27,0.0,Midwest,IL,In-Store
O303321,2023-10-22,2023-10-24,C10069,P20181,10,289.04,0.1,West,WA,Partner
O303322,2023-12-05,2023-12-09,C10040,P20111,10,189.44,0.1,West,WA,Partner
O303323,2024-01-01,2024-01-05,C10473,P20127,2,172.85,0.0,Southwest,CO,Online
O303324,2024-02-18,2024-02-22,C10085,P20142,9,446.11,0.2,Northeast,MA,Online
O303325,2025-10-05,2025-10-10,C10297,P20162,5,413.98,0.0,West,NV,Partner
O303326,2023-10-07,2023-10-08,C10314,P20191,9,249.8,0.1,South,TX,Online
O303327,2025-04-05,2025-04-12,C10460,P20018,1,212.02,0.2,West,OR,In-Store
O303328,2025-03-28,2025-04-02,C10104,P20173,2,583.19,0.1,South,FL,Online
O303329,2025-07-29,2025-07-30,C10467,P20045,9,23.52,0.15,Northeast,NY,Online
O303330,2023-06-15,2023-06-20,C10288,P20169,10,195.81,0.05,Midwest,IL,Partner
O303331,2024-10-02,2024-10-06,C10187,P20146,9,276.08,0.1,Southwest,AZ,In-Store
O303332,2023-01-05,2023-01-09,C10470,P20042,4,482.96,0.05,Midwest,WI,Online
O303333,2024-12-31,2025-01-03,C10202,P20144,8,248.9,0.05,Midwest,WI,Online
O303334,2024-07-19,2024-07-22,C10164,P20187,1,57.09,0.0,Midwest,OH,In-Store
O303335,2024-08-20,2024-08-21,C10290,P20029,9,452.18,0.0,Midwest,OH,In-Store
O303336,2025-12-28,2026-01-04,C10288,P20098,1,368.36,0.05,Midwest,IL,In-Store
O303337,2024-05-02,2024-05-07,C10335,P20136,4,410.44,0.05,Midwest,IN,Online
O303338,2025-12-18,2025-12-20,C10019,P20109,9,442.84,0.2,Midwest,MI,In-Store
O303339,2025-11-03,2025-11-08,C10087,P20092,2,362.37,0.15,West,NV,Online
O303340,2023-03-26,2023-03-29,C10150,P20012,5,301.57,0.0,West,CA,Online
O303341,2024-05-26,2024-05-31,C10272,P20058,8,471.32,0.0,West,NV,Online
O303342,2023-06-04,2023-06-10,C10096,P20105,2,492.68,0.0,Northeast,PA,Online
O303343,2025-12-12,2025-12-13,C10109,P20070,8,342.2,0.0,Midwest,MI,Online
O303344,2025-12-23,2025-12-29,C10301,P20064,5,289.47,0.15,West,OR,Online
O303345,2025-03-22,2025-03-26,C10129,P20070,2,368.86,0.0,Northeast,CT,Partner
O303346,2024-06-28,2024-06-30,C10174,P20020,7,437.85,0.0,South,TX,Online
O303347,2025-02-08,2025-02-13,C10062,P20122,5,307.56,0.0,Midwest,IN,Online
O303348,2023-09-10,2023-09-13,C10326,P20025,5,101.6,0.15,Midwest,MI,Online
O303349,2023-09-11,2023-09-16,C10233,P20091,1,620.74,0.05,West,OR,Online
O303350,2023-03-25,2023-04-01,C10348,P20115,10,400.2,0.15,Southwest,AZ,Online
O303351,2024-01-31,2024-02-03,C10066,P20094,2,589.48,0.05,West,CA,Online
O303352,2023-04-26,2023-05-02,C10059,P20011,2,452.19,0.1,Northeast,CT,Partner
O303353,2023-12-10,2023-12-14,C10322,P20097,9,274.63,0.1,Northeast,CT,In-Store
O303354,2024-08-02,2024-08-03,C10297,P20088,1,139.32,0.0,West,NV,Partner
O303355,2025-07-03,2025-07-07,C10053,P20116,2,683.86,0.0,Northeast,MA,Online
O303356,2025-01-11,2025-01-17,C10366,P20168,4,286.64,0.0,Southwest,CO,Online
O303357,2025-09-23,2025-09-29,C10105,P20187,10,65.67,0.0,South,FL,Online
O303358,2025-02-03,2025-02-05,C10044,P20193,1,492.11,0.0,Northeast,PA,Online
O303359,2024-04-11,2024-04-18,C10385,P20012,10,293.09,0.0,Southwest,AZ,In-Store
O303360,2025-03-31,2025-04-02,C10398,P20017,6,524.26,0.0,Northeast,CT,Online
O303361,2023-07-28,2023-07-31,C10335,P20030,2,171.53,0.15,Midwest,IN,Online
O303362,2023-11-24,2023-11-29,C10015,P20171,9,386.3,0.05,Midwest,WI,Online
O303363,2025-04-14,2025-04-21,C10347,P20067,7,507.76,0.2,Southwest,UT,Online
O303364,2024-10-29,2024-11-03,C10341,P20047,7,484.65,0.05,Midwest,MI,Online
O303365,2024-01-31,2024-02-05,C10215,P20153,6,23.69,0.0,Southwest,CO,In-Store
O303366,2025-04-30,2025-05-04,C10220,P20092,1,349.0,0.1,West,OR,Partner
O303367,2024-09-20,2024-09-22,C10464,P20033,9,472.24,0.0,Northeast,NY,Online
O303368,2024-12-12,2024-12-13,C10189,P20020,5,432.4,0.2,South,TX,Online
O303369,2025-07-05,2025-07-08,C10144,P20168,5,309.22,0.0,Northeast,MA,In-Store
O303370,2025-01-16,2025-01-20,C10181,P20133,5,569.25,0.0,Northeast,CT,Online
O303371,2024-01-08,2024-01-10,C10032,P20104,10,469.41,0.2,South,FL,Online
O303372,2023-07-28,2023-07-29,C10420,P20049,7,111.21,0.05,Midwest,IL,Partner
O303373,2023-09-19,2023-09-24,C10085,P20000,9,229.33,0.15,Northeast,MA,In-Store
O303374,2023-09-27,2023-09-30,C10313,P20117,1,145.28,0.15,South,TX,Online
O303375,2025-11-12,2025-11-13,C10204,P20141,3,449.75,0.0,Midwest,WI,Online
O303376,2025-05-29,2025-06-01,C10230,P20082,1,65.52,0.1,Northeast,NJ,Partner
O303377,2023-03-28,2023-04-04,C10391,P20166,10,144.81,0.0,Southwest,CO,In-Store
O303378,2025-01-14,2025-01-16,C10308,P20009,6,363.77,0.0,Midwest,IL,In-Store
O303379,2025-02-22,2025-02-24,C10356,P20105,5,513.35,0.0,Midwest,IL,In-Store
O303380,2024-09-12,2024-09-14,C10401,P20189,9,363.43,0.0,Southwest,UT,Online
O303381,2024-03-10,2024-03-12,C10176,P20111,4,175.33,0.0,Midwest,OH,Partner
O303382,2025-10-14,2025-10-19,C10381,P20153,8,22.86,0.2,Northeast,CT,In-Store
O303383,2023-12-15,2023-12-16,C10128,P20181,8,318.88,0.15,West,OR,Online
O303384,2023-12-14,2023-12-15,C10125,P20128,6,465.11,0.1,Northeast,NY,Partner
O303385,2025-11-20,2025-11-27,C10122,P20033,5,464.74,0.1,Northeast,MA,In-Store
O303386,2024-06-15,2024-06-21,C10449,P20009,3,352.94,0.1,Northeast,NJ,Online
O303387,2023-11-04,2023-11-07,C10435,P20032,5,425.51,0.0,Northeast,CT,Online
O303388,2025-02-25,2025-03-02,C10156,P20024,8,240.54,0.15,West,CA,Partner
O303389,2025-02-09,2025-02-10,C10250,P20122,7,325.5,0.0,Midwest,IN,In-Store
O303390,2024-12-31,2025-01-06,C10156,P20104,7,470.6,0.0,West,CA,Online
O303391,2024-06-13,2024-06-18,C10455,P20044,6,191.32,0.05,Northeast,PA,Online
O303392,2023-08-09,2023-08-15,C10210,P20129,2,742.01,0.0,Southwest,CO,In-Store
O303393,2025-09-17,2025-09-18,C10210,P20035,5,293.13,0.0,Southwest,CO,Online
O303394,2023-10-30,2023-11-06,C10247,P20022,10,693.01,0.0,Southwest,AZ,Online
O303395,2023-02-09,2023-02-13,C10198,P20122,3,337.19,0.15,Midwest,IL,In-Store
O303396,2023-08-25,2023-08-31,C10165,P20042,5,435.41,0.1,Southwest,UT,Online
O303397,2024-06-08,2024-06-11,C10073,P20178,9,224.45,0.0,West,OR,In-Store
O303398,2024-10-14,2024-10-18,C10420,P20063,3,451.9,0.15,Midwest,IL,Online
O303399,2024-01-21,2024-01-25,C10148,P20137,10,313.74,0.0,West,OR,Online
O303400,2024-07-03,2024-07-09,C10136,P20082,1,70.58,0.0,West,CA,Online
O303401,2024-11-07,2024-11-14,C10494,P20080,7,142.02,0.0,South,GA,In-Store
O303402,2024-05-23,2024-05-30,C10143,P20024,8,234.79,0.0,South,TN,In-Store
O303403,2024-10-08,2024-10-10,C10169,P20155,7,463.88,0.0,Midwest,WI,In-Store
O303404,2024-02-19,2024-02-20,C10117,P20141,7,454.6,0.0,West,CA,In-Store
O303405,2024-12-13,2024-12-14,C10426,P20036,5,134.21,0.1,South,TN,Partner
O303406,2024-05-27,2024-05-30,C10172,P20114,7,25.65,0.2,South,FL,In-Store
O303407,2024-11-25,2024-12-01,C10148,P20042,9,479.89,0.1,West,OR,In-Store
O303408,2024-08-21,2024-08-27,C10382,P20050,6,376.25,0.0,Southwest,UT,Online
O303409,2023-10-19,2023-10-26,C10380,P20187,8,57.16,0.0,South,FL,Partner
O303410,2023-04-08,2023-04-14,C10000,P20154,5,545.38,0.15,West,NV,Online
O303411,2023-10-16,2023-10-20,C10299,P20014,7,264.34,0.05,Midwest,IN,In-Store
O303412,2024-04-24,2024-04-29,C10210,P20003,3,444.61,0.15,Southwest,CO,Online
O303413,2025-04-12,2025-04-15,C10467,P20022,7,743.28,0.0,Northeast,NY,In-Store
O303414,2024-06-14,2024-06-18,C10062,P20069,8,763.2,0.1,Midwest,IN,In-Store
O303415,2024-05-09,2024-05-12,C10416,P20081,3,511.59,0.0,Northeast,CT,Online
O303416,2023-05-05,2023-05-09,C10095,P20047,3,487.68,0.0,Northeast,PA,In-Store
O303417,2023-06-22,2023-06-27,C10487,P20159,9,69.47,0.1,West,WA,Online
O303418,2024-02-01,2024-02-08,C10044,P20028,8,482.27,0.1,Northeast,PA,In-Store
O303419,2023-07-17,2023-07-20,C10120,P20122,10,320.42,0.1,West,NV,In-Store
O303420,2025-10-09,2025-10-10,C10128,P20013,9,419.59,0.15,West,OR,Online
O303421,2023-11-01,2023-11-07,C10205,P20058,9,465.02,0.05,Northeast,MA,Partner
O303422,2023-05-24,2023-05-27,C10103,P20104,8,498.81,0.0,West,CA,In-Store
O303423,2023-09-01,2023-09-07,C10204,P20154,7,600.75,0.1,Midwest,WI,Online
O303424,2025-05-03,2025-05-10,C10383,P20127,7,164.17,0.05,Southwest,CO,In-Store
O303425,2025-02-01,2025-02-05,C10121,P20147,6,131.46,0.15,South,TX,Online
O303426,2025-04-24,2025-04-26,C10443,P20115,8,382.51,0.05,South,TX,Online
O303427,2024-03-27,2024-03-31,C10332,P20160,8,259.5,0.05,Southwest,UT,Online
O303428,2024-01-27,2024-01-29,C10281,P20179,9,44.8,0.1,Midwest,MI,Online
O303429,2025-10-12,2025-10-16,C10087,P20134,8,733.94,0.0,West,NV,In-Store
O303430,2023-01-16,2023-01-22,C10368,P20189,2,332.83,0.05,Southwest,AZ,In-Store
O303431,2023-03-24,2023-03-30,C10036,P20025,4,89.01,0.0,West,CA,Online
O303432,2023-05-06,2023-05-08,C10113,P20038,8,257.41,0.0,Midwest,WI,In-Store
O303433,2024-01-23,2024-01-30,C10396,P20118,4,149.31,0.05,Northeast,NY,Online
O303434,2025-12-14,2025-12-21,C10152,P20039,5,202.44,0.2,Southwest,CO,Online
O303435,2023-06-18,2023-06-23,C10268,P20092,2,378.68,0.0,Southwest,AZ,In-Store
O303436,2024-12-18,2024-12-24,C10421,P20103,2,649.44,0.0,Midwest,WI,Online
O303437,2025-04-25,2025-04-26,C10113,P20162,8,405.7,0.0,Midwest,WI,Online
O303438,2023-04-04,2023-04-09,C10448,P20150,6,250.59,0.05,South,TN,In-Store
O303439,2025-06-06,2025-06-10,C10409,P20001,5,368.65,0.1,Northeast,PA,Online
O303440,2023-10-22,2023-10-28,C10107,P20027,6,104.74,0.15,Northeast,PA,In-Store
O303441,2025-12-14,2025-12-18,C10378,P20037,7,570.61,0.1,West,NV,Online
O303442,2023-12-18,2023-12-22,C10321,P20136,7,411.24,0.05,Southwest,AZ,Online
O303443,2024-10-23,2024-10-24,C10431,P20131,5,380.33,0.15,Southwest,NM,Partner
O303444,2024-03-20,2024-03-26,C10139,P20014,9,239.15,0.0,Northeast,MA,Online
O303445,2023-02-12,2023-02-13,C10374,P20052,7,75.53,0.15,South,TN,Online
O303446,2024-08-01,2024-08-06,C10355,P20114,2,26.04,0.15,South,TN,Partner
O303447,2023-04-21,2023-04-23,C10270,P20048,4,218.9,0.0,Southwest,AZ,Online
O303448,2024-04-10,2024-04-15,C10373,P20062,3,401.59,0.1,Midwest,WI,Online
O303449,2023-07-15,2023-07-21,C10130,P20088,10,154.71,0.0,Northeast,MA,Partner
O303450,2023-06-01,2023-06-03,C10312,P20108,9,335.98,0.1,South,TN,In-Store
O303451,2024-03-14,2024-03-20,C10093,P20033,7,496.29,0.0,South,TN,In-Store
O303452,2025-07-23,2025-07-24,C10051,P20090,5,325.26,0.15,Southwest,UT,In-Store
O303453,2024-08-07,2024-08-11,C10372,P20010,1,583.84,0.0,Northeast,NY,In-Store
O303454,2024-10-29,2024-11-05,C10356,P20055,7,424.86,0.0,Midwest,IL,In-Store
O303455,2024-04-07,2024-04-14,C10325,P20124,6,320.28,0.05,Northeast,MA,In-Store
O303456,2023-03-13,2023-03-19,C10070,P20168,7,281.52,0.0,Northeast,MA,Online
O303457,2024-05-14,2024-05-20,C10249,P20121,3,35.86,0.1,Midwest,MI,Online
O303458,2023-03-16,2023-03-19,C10093,P20036,3,120.18,0.2,South,TN,In-Store
O303459,2024-03-14,2024-03-18,C10416,P20066,3,198.99,0.0,Northeast,CT,Online
O303460,2023-09-01,2023-09-07,C10109,P20015,4,184.25,0.0,Midwest,MI,Online
O303461,2023-06-08,2023-06-12,C10323,P20104,6,532.25,0.0,Northeast,NJ,In-Store
O303462,2023-08-01,2023-08-04,C10179,P20173,4,588.36,0.1,Midwest,IL,Partner
O303463,2025-07-20,2025-07-22,C10004,P20037,3,588.1,0.05,South,NC,In-Store
O303464,2024-03-18,2024-03-21,C10179,P20188,6,238.71,0.0,Midwest,IL,Partner
O303465,2025-10-12,2025-10-15,C10092,P20098,2,360.38,0.0,Northeast,NJ,Online
O303466,2024-06-24,2024-06-28,C10274,P20029,5,465.43,0.0,West,OR,Partner
O303467,2024-01-04,2024-01-07,C10420,P20151,8,23.63,0.0,Midwest,IL,Online
O303468,2025-07-11,2025-07-15,C10080,P20075,1,60.65,0.05,Southwest,CO,In-Store
O303469,2023-08-08,2023-08-12,C10368,P20044,3,175.38,0.1,Southwest,AZ,Online
O303470,2025-03-13,2025-03-17,C10241,P20022,6,685.15,0.05,Northeast,CT,In-Store
O303471,2023-09-15,2023-09-16,C10334,P20170,5,255.19,0.05,South,TX,Online
O303472,2023-09-23,2023-09-27,C10061,P20024,8,231.53,0.0,Midwest,IN,Online
O303473,2024-11-09,2024-11-16,C10351,P20074,7,91.77,0.1,South,TX,Online
O303474,2025-11-16,2025-11-19,C10416,P20113,4,143.48,0.15,Northeast,CT,In-Store
O303475,2024-01-03,2024-01-09,C10351,P20142,5,406.85,0.0,South,TX,In-Store
O303476,2025-10-30,2025-11-06,C10300,P20083,8,163.61,0.05,West,OR,Online
O303477,2025-06-11,2025-06-17,C10203,P20116,9,684.19,0.05,Northeast,PA,Online
O303478,2025-03-24,2025-03-25,C10226,P20014,1,274.06,0.15,Southwest,AZ,In-Store
O303479,2025-12-02,2025-12-06,C10142,P20094,6,639.39,0.0,Northeast,NJ,In-Store
O303480,2023-08-08,2023-08-15,C10284,P20140,9,167.28,0.1,Northeast,CT,Online
O303481,2024-06-14,2024-06-21,C10222,P20096,5,553.33,0.0,Midwest,WI,In-Store
O303482,2024-10-31,2024-11-01,C10076,P20148,7,300.24,0.0,West,WA,In-Store
O303483,2024-02-17,2024-02-18,C10308,P20164,2,486.03,0.1,Midwest,IL,In-Store
O303484,2024-11-30,2024-12-02,C10491,P20004,7,108.01,0.0,Midwest,MI,Online
O303485,2024-09-20,2024-09-27,C10400,P20195,1,277.82,0.1,West,WA,Online
O303486,2024-03-19,2024-03-23,C10128,P20125,7,31.66,0.0,West,OR,Online
O303487,2025-12-20,2025-12-26,C10359,P20053,7,338.28,0.0,South,GA,Online
O303488,2023-10-07,2023-10-09,C10184,P20190,9,260.98,0.1,Southwest,AZ,Online
O303489,2025-04-22,2025-04-28,C10118,P20151,5,21.23,0.0,Midwest,MI,Online
O303490,2023-03-28,2023-04-04,C10093,P20109,4,465.6,0.0,South,TN,In-Store
O303491,2025-12-22,2025-12-26,C10290,P20052,2,65.15,0.0,Midwest,OH,Online
O303492,2025-11-26,2025-12-02,C10423,P20089,5,193.56,0.2,Midwest,MI,In-Store
O303493,2023-07-03,2023-07-07,C10381,P20019,2,318.8,0.05,Northeast,CT,In-Store
O303494,2024-03-21,2024-03-24,C10498,P20039,10,205.12,0.05,Northeast,PA,Online
O303495,2025-03-05,2025-03-08,C10128,P20031,8,188.24,0.1,West,OR,Partner
O303496,2023-04-14,2023-04-17,C10082,P20068,8,146.22,0.0,South,NC,Online
O303497,2023-10-24,2023-10-30,C10198,P20038,2,242.89,0.0,Midwest,IL,Online
O303498,2023-02-12,2023-02-13,C10310,P20116,7,607.74,0.1,South,FL,In-Store
O303499,2024-11-13,2024-11-15,C10169,P20181,2,323.83,0.05,Midwest,WI,Online
O303500,2023-04-19,2023-04-25,C10419,P20076,7,112.83,0.15,West,NV,In-Store
O303501,2023-09-28,2023-10-05,C10325,P20028,2,433.53,0.0,Northeast,MA,In-Store
O303502,2024-01-30,2024-02-03,C10375,P20053,10,330.77,0.0,Midwest,MI,In-Store
O303503,2025-10-02,2025-10-09,C10441,P20029,1,436.93,0.05,Midwest,OH,Partner
O303504,2023-09-19,2023-09-26,C10279,P20013,7,411.69,0.1,South,TN,Online
O303505,2024-12-24,2024-12-25,C10467,P20071,10,357.07,0.0,Northeast,NY,Online
O303506,2024-10-14,2024-10-15,C10252,P20038,7,265.98,0.05,South,FL,Online
O303507,2025-06-21,2025-06-23,C10470,P20174,9,299.21,0.15,Midwest,WI,Online
O303508,2023-09-19,2023-09-23,C10442,P20034,7,399.27,0.1,Northeast,NJ,Online
O303509,2024-09-06,2024-09-09,C10461,P20093,2,420.8,0.0,Southwest,CO,Online
O303510,2024-01-22,2024-01-28,C10135,P20044,7,193.83,0.15,West,NV,Partner
O303511,2023-02-01,2023-02-08,C10018,P20026,8,327.18,0.05,Midwest,OH,In-Store
O303512,2025-04-26,2025-04-27,C10284,P20161,3,645.24,0.15,Northeast,CT,Partner
O303513,2025-06-07,2025-06-14,C10080,P20024,9,244.34,0.0,Southwest,CO,In-Store
O303514,2025-04-16,2025-04-17,C10045,P20115,6,415.08,0.0,Southwest,AZ,In-Store
O303515,2025-11-18,2025-11-22,C10069,P20123,5,592.81,0.0,West,WA,Online
O303516,2023-02-13,2023-02-15,C10254,P20083,8,160.62,0.0,South,TX,Online
O303517,2025-07-31,2025-08-01,C10188,P20189,1,353.24,0.0,Midwest,OH,Online
O303518,2023-05-04,2023-05-11,C10203,P20074,8,103.03,0.0,Northeast,PA,Online
O303519,2023-10-17,2023-10-19,C10295,P20039,2,195.8,0.05,Southwest,NM,Online
O303520,2025-06-20,2025-06-24,C10276,P20179,2,45.2,0.1,Northeast,CT,In-Store
O303521,2025-10-03,2025-10-08,C10485,P20096,3,611.51,0.05,West,CA,Online
O303522,2025-04-18,2025-04-23,C10122,P20025,3,99.01,0.0,Northeast,MA,Online
